contig_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
256.concoct_part_0,6.08122446e+00,-1.85432232e+00,1.14479520e+00,-1.38330743e+00,1.17342747e+00,-3.20132222e-02,-1.16139618e+00,7.94598030e-01,5.82729034e-01,-2.52998857e+00,4.58011397e-01,-5.94789404e-01,-5.91383003e-01,-1.99199656e-01,-7.98684309e-01,-3.70900635e-02,6.58683023e-01,-2.45508873e-02,-1.09712314e-02,1.01310722e-01,2.89987354e-01,-1.26093762e-01,-1.39197755e+00,-3.53923604e-01,-1.91349714e-01,-8.71406989e-01,5.28362768e-01,-1.66201998e-02,1.57994278e-01,-5.06005100e-01,-4.77483404e-01,5.52644434e-02,2.08838632e-01,3.80490519e-01,4.76166563e-02,-2.57283545e-01,2.06904276e-02,2.39532193e-01,4.44906714e-02,-7.70563467e-01,2.29964905e-01,-5.29914610e-01,-1.25794873e+00,-5.87969164e-01,1.48329002e-01,-9.77303862e-01,-1.55131832e-01,2.61911581e-01,-1.77244454e-01
257.concoct_part_0,1.49231558e+00,6.28033216e-01,-1.23118947e+00,1.43478895e+00,8.90989052e-02,-1.45552261e+00,-9.22297928e-01,2.06108581e-01,1.72792691e-01,-7.90500164e-01,-6.86758016e-01,-1.17093967e-02,-1.68261539e-01,3.39619700e-01,3.06274598e-01,-6.84442115e-02,-1.67845599e-01,4.91264379e-01,-2.27835265e-01,-4.17477932e-01,-1.11689390e+00,-9.01072668e-02,-1.86230609e-01,2.29144510e-01,-4.42210450e-01,3.78425201e-01,-6.14388057e-01,9.07846142e-01,5.77850699e-01,-2.31707671e-01,-2.07422459e-01,-7.43746851e-01,2.45638356e-01,-3.50042290e-02,-2.35608780e-01,-1.48115633e-01,1.56615216e-01,-6.51468237e-02,-1.54673826e-01,8.14449111e-01,-1.01389334e-01,3.64328612e-01,7.96783565e-01,4.18742376e-01,-1.89084847e-01,-3.99546474e-02,2.49025687e-01,-2.97065178e-01,3.65627526e-01
258.concoct_part_0,-3.66371841e+00,-2.33344974e+00,-1.96233418e-01,-7.48436976e-01,8.89103024e-01,3.21272055e-01,1.79742008e-01,-8.81209113e-01,-3.27779500e-01,3.23494508e-01,-1.46351434e+00,-1.32814383e+00,-2.48862634e-01,-7.05637724e-01,1.03098327e+00,-6.68657150e-01,-7.96278972e-01,1.46083729e-01,-2.08460349e-02,4.01527089e-01,3.02698753e-01,-9.40082110e-01,-1.44425351e-01,-1.62251437e-01,-4.51032940e-01,6.76024083e-01,-1.42171114e-01,-3.12878155e-01,2.86931990e-01,8.65826601e-01,1.78168775e-02,-6.97236656e-02,-8.42925003e-01,-7.86548703e-02,-1.97056606e-01,2.47272647e-01,2.41041595e-02,1.09729066e+00,-8.76717122e-01,-3.85063521e-01,1.85459828e-01,4.03829935e-01,8.31628630e-02,-2.40096821e-01,3.21018246e-01,-8.39225589e-02,4.57333770e-01,2.79805478e-01,1.65478182e-01
259.concoct_part_0,-5.30303516e+00,1.09873614e+00,-9.54911009e-02,-2.44914703e+00,-2.32591980e-01,6.96064244e-01,-3.58126471e-01,3.38506620e-01,6.97019871e-01,-4.17940254e-01,1.60914735e-01,8.34482953e-01,-6.24217024e-01,9.09512577e-02,3.82631690e-01,4.72378863e-01,-7.58715092e-01,9.96618162e-01,-3.29536577e-01,-5.40566881e-01,6.25295027e-01,-6.27240516e-01,1.79462840e-02,-3.70233574e-01,2.30851974e-01,1.11086950e-01,-7.38004968e-01,-4.40400768e-01,2.35142726e-01,-5.24842239e-01,3.98954425e-01,9.26712988e-02,-2.17598898e-01,2.79735797e-01,1.74512153e-02,2.17050444e-02,7.94603023e-02,1.48751786e-01,2.05801173e-02,2.17530190e-01,-1.48783964e-01,-5.87589586e-01,-4.25895807e-01,3.55776851e-01,-2.05507433e-01,-2.07144552e-01,3.32603497e-01,2.64381621e-02,5.10794607e-01
260.concoct_part_0,4.38712095e+00,-2.72061346e+00,6.29731118e-01,-1.01471363e+00,8.68522207e-01,1.31084091e+00,-1.64790146e+00,6.48831606e-01,4.14041832e-01,2.46888043e-01,-1.06967889e-01,1.90312328e-01,4.21820670e-01,-1.88406107e-01,1.15008451e-01,-5.61939509e-01,1.24763924e+00,4.99147850e-01,5.71825519e-01,-7.41433314e-03,5.06868233e-01,-5.68128122e-01,3.91521082e-01,-8.29265211e-01,-4.55231390e-01,-5.31289300e-01,-2.19325966e-01,1.31717092e-01,1.84908174e-01,-4.85817107e-01,-5.94795241e-01,1.46290526e-02,3.87832798e-01,4.84950020e-01,1.07409724e-01,-8.08782407e-01,5.02449525e-01,-1.44219300e-01,8.65368804e-01,9.89354055e-01,1.26068788e-01,-8.44595913e-02,4.19675173e-01,3.22701283e-01,-1.72065682e-02,7.47020528e-02,-5.36806617e-01,-3.39772202e-02,1.31118062e-01
261.concoct_part_0,-1.15339038e+00,-2.53246856e+00,-2.17381594e+00,1.18716234e-01,-5.68199936e-01,1.28547508e+00,-9.24259354e-01,-3.05618436e-01,1.06090283e+00,-1.46988290e+00,-2.90593648e-01,-8.68613750e-01,-3.62363965e-01,-7.53889144e-02,-2.14510590e-01,-1.06871677e+00,-1.65240497e-01,-5.58261172e-01,-2.36108480e-01,-2.37690907e-01,-6.39875244e-01,-5.31385052e-01,-3.57651631e-01,8.65309353e-02,-7.86515320e-01,1.37667362e-01,-2.66685307e-01,-8.03910506e-01,-7.79037440e-02,-3.18671723e-01,4.63916634e-01,-1.58390194e-01,-5.22462753e-01,-7.86556486e-02,5.27342958e-01,-4.05990088e-01,-1.07361977e+00,3.88001313e-01,-3.55484477e-01,3.11581617e-01,5.87600934e-01,-4.79300298e-01,-4.84862195e-01,-3.26160345e-01,2.18041125e-01,3.42935154e-01,-5.34437269e-02,4.30880032e-01,-3.21517513e-01
262.concoct_part_0,-1.14440994e+00,-4.07748098e-01,3.20635955e-01,-2.12169026e-01,5.05162450e-02,-1.15802730e+00,-2.12740860e-01,1.66159744e+00,-1.39427720e+00,8.28994408e-01,4.07615066e-01,-7.26975327e-01,-8.74242637e-01,-6.97400062e-01,-2.25026757e-01,2.08161652e-01,3.52581896e-01,7.01423998e-02,3.32379271e-01,1.04336334e-01,-4.10209372e-01,-6.08197942e-01,4.46445013e-02,-3.34437403e-01,-3.53979870e-01,-3.93390413e-01,-4.80546559e-01,-3.54683175e-01,-5.24320746e-01,-1.02292506e-01,-7.49755361e-02,1.31156325e-01,-4.71138861e-01,-2.46299684e-01,2.82636123e-01,-3.50198149e-01,9.19673201e-02,2.55281477e-01,6.21716204e-01,-6.16754331e-02,-4.62843833e-01,-4.53744232e-01,5.48109681e-01,1.10903586e+00,3.04688647e-02,1.83829302e-03,5.27788017e-01,-4.06739396e-02,-2.06976987e-01
263.concoct_part_0,-2.49536212e+00,2.15928717e-01,-4.28600392e-01,5.20314719e-01,-1.32086945e-01,-1.33916607e+00,5.13334343e-01,6.39455951e-01,-8.04164956e-01,7.22959087e-02,8.02059374e-01,7.53509657e-01,-4.69615714e-01,-6.42140657e-01,4.02294714e-01,4.77476882e-02,5.29771843e-01,-3.70454308e-01,5.15217925e-01,-3.55430816e-01,-1.07785719e-01,-2.48524550e-01,6.57163591e-01,-1.60546195e-01,-1.56805264e-01,2.35868886e-01,3.73035951e-01,6.73331482e-02,1.71948876e-01,5.34441853e-02,-1.39427894e-01,-3.46385760e-01,5.07486143e-01,5.65148084e-02,-2.39558815e-01,-3.98640071e-01,2.42617505e-01,6.34999415e-01,2.44279431e-01,2.34640275e-01,-3.73656070e-01,1.98099332e-01,-4.15562049e-02,2.55049591e-01,-9.41275547e-02,-5.66469188e-01,2.37176618e-01,1.41006124e-01,3.52433595e-02
264.concoct_part_0,-3.28813695e+00,-5.64659680e-01,1.04358377e+00,1.15627993e-01,-5.72209398e-01,-1.47496507e+00,2.56813472e-01,-7.01653217e-01,-1.13638620e+00,-8.11262882e-01,-9.47612257e-02,6.24318190e-01,1.08297841e+00,-6.06462062e-01,1.09633448e-01,8.68907564e-01,-5.82614983e-01,-1.29400780e+00,-1.65562179e-01,-1.96519687e-01,5.78021149e-01,1.34087657e-01,2.77168754e-01,2.24302249e-02,-4.23936023e-01,-3.76142675e-01,1.08668781e+00,2.96776815e-01,7.55905132e-02,-4.77479203e-02,-9.14944831e-02,3.39147906e-01,1.88035771e-01,-7.70123423e-01,2.58249127e-01,-5.81263585e-02,2.32048793e-01,1.20621322e-01,-2.06036142e-01,4.66221977e-01,-8.40720822e-02,-4.74804112e-01,4.07451847e-01,-1.42658003e-01,1.76160374e-02,-5.69116249e-02,4.43649249e-01,3.12164605e-01,-1.64382491e-01
265.concoct_part_0,-2.87896690e+00,2.37799640e+00,9.88166270e-01,-1.33978308e+00,4.54540024e-01,1.01685762e+00,4.22332167e-01,-2.26199195e+00,1.48760697e-01,1.14550108e+00,-3.22252255e-01,1.22572014e-01,1.73191791e+00,8.93620594e-01,-1.56048488e-01,-2.30097586e+00,-5.66239759e-01,4.70715515e-01,-9.87110533e-01,3.66000066e-01,8.69897780e-01,-4.04334195e-01,2.64908932e-01,-5.69343928e-01,6.88736963e-01,4.82484903e-03,3.29371232e-01,3.17112136e-01,7.43567980e-01,-4.15941018e-01,4.63819509e-02,-6.78806209e-01,-3.92437948e-01,4.80836160e-01,9.64897399e-01,-1.05531071e+00,-3.56932366e-01,-3.51024619e-01,1.43953870e-01,1.62624240e-01,-5.16613754e-01,7.32055200e-01,4.88634046e-01,4.99510539e-01,9.21752558e-01,-6.89287529e-01,-1.17235670e-01,5.88782734e-01,2.33618875e-01
266.concoct_part_0,6.87983424e+00,2.79071779e+00,-2.10240213e+00,-6.93321259e-01,1.58116754e+00,6.09716862e-01,1.89564230e+00,5.23183369e-02,2.12847583e-01,-1.86262899e-01,-1.97026653e+00,4.79466832e-03,-6.84248400e-01,5.24031656e-01,-8.36134943e-01,-3.48842928e-01,-1.52665871e+00,-1.03717222e-02,-7.02614287e-01,-2.41208635e-02,9.00619456e-02,-1.60252358e-01,8.34730708e-01,-4.68335021e-02,4.48454096e-02,-1.42382970e+00,-5.48498201e-01,8.46576168e-01,9.65270411e-01,1.24506981e+00,-4.62390398e-01,-5.60360578e-01,1.04682172e-01,-1.58153190e-01,9.84082918e-02,-7.07127115e-02,-3.68756081e-01,6.72835112e-01,-2.95445967e-01,1.15529843e-01,-2.07586697e-01,6.73138165e-01,5.81227280e-01,2.82040262e-01,1.13296247e+00,1.63854225e-01,2.09886885e-01,4.79315982e-03,1.76685710e-01
267.concoct_part_0,-3.02845653e+00,2.54928746e+00,-3.26611165e-01,-1.86108905e+00,-4.81326434e-01,-5.99685157e-01,-5.17018595e-01,1.87297037e-01,3.95832337e-01,-5.37500799e-01,-1.73490394e-01,-7.19188010e-01,3.51146809e-02,3.38136240e-01,-3.97075611e-02,4.06761968e-01,-1.55448833e-01,2.96948092e-01,1.61475183e-01,-5.77906409e-01,-5.14484392e-02,9.21128371e-02,-6.35511502e-01,-2.95908184e-01,1.65504122e-01,8.70684801e-02,-2.15844420e-01,1.65739831e-01,4.41549592e-02,-3.82183084e-01,2.05178486e-02,-4.62677986e-01,-8.91837114e-02,2.76090890e-01,-1.22290169e-01,4.40356117e-01,1.69631913e-01,4.87810345e-03,-2.60535529e-01,1.24547503e-01,-1.26883275e-02,1.62412125e-01,7.44909431e-02,-1.12194386e-01,4.87761798e-01,-8.84089214e-02,-7.97552116e-02,-2.76635870e-01,-1.65424078e-02
268.concoct_part_0,-7.79849062e-01,-7.91337147e-01,-5.11505058e-01,-3.28109369e-01,4.35545907e-01,2.45246307e-01,-1.56767910e-01,-8.64967681e-01,-1.99399120e+00,1.05827106e+00,6.34144430e-01,1.30226487e-02,-6.40757241e-01,-3.85857500e-02,-2.53271251e-01,-1.98989533e-01,1.47498509e+00,-6.73606401e-01,-8.97160241e-01,1.03792089e+00,-1.83830967e-01,9.84025932e-04,9.52107877e-01,-6.09773119e-01,-9.05953069e-01,5.27093157e-01,-9.16178541e-01,5.68671001e-01,1.21406220e-01,-3.69207308e-01,5.28914709e-01,-2.06167581e-01,4.98960327e-01,-3.40446932e-01,-3.61775690e-01,-4.88415953e-01,3.71537743e-01,-4.39609483e-01,-1.85730692e-02,-5.17510455e-01,-9.80310373e-02,3.39160005e-01,4.53009124e-01,4.61282458e-01,2.70092444e-02,-3.89424465e-01,-4.71519085e-01,2.22501878e-01,-6.54884027e-01
269.concoct_part_0,-7.94550640e-01,2.31435898e-01,-2.92267711e-01,6.78894940e-01,-6.98449819e-01,-9.13945143e-01,-1.26872934e+00,7.25388913e-01,-1.18487207e+00,5.20951604e-02,-1.61167521e-01,4.28679810e-01,-9.76258787e-02,2.94796639e-01,6.82924400e-01,1.61877382e-01,-4.78801563e-01,4.06226670e-01,1.87737598e-02,4.72679641e-02,-8.50769721e-03,-9.89308741e-03,1.98976479e-01,3.24430845e-01,-3.17232564e-01,8.87858569e-02,-5.79697711e-01,-3.88674416e-01,-1.73861131e-03,-5.15619543e-02,-2.85435181e-01,2.19699519e-01,4.03710781e-01,4.85228821e-01,-3.14907422e-01,3.71924216e-01,-1.30860801e-01,3.84853610e-01,3.23769076e-01,-9.08363866e-02,1.63203638e-01,-7.40004899e-01,-1.97349226e-02,-8.26534408e-01,-4.34221392e-02,1.16273332e-01,1.95850921e-02,2.25310993e-01,-1.02889048e-01
270.concoct_part_0,-8.24075653e+00,-1.36315370e+00,2.61828278e+00,3.54542775e-01,3.23022800e+00,1.77104470e+00,2.39855987e+00,-9.19642301e-01,7.92996802e-01,-9.23920604e-01,4.36396527e-01,9.74487651e-01,-1.56518209e+00,-5.80970634e-01,-7.93039934e-01,-7.35208698e-01,4.11148775e-01,-1.18606026e+00,1.71932520e-01,-4.07451591e-01,-9.19824675e-02,-1.25929823e-03,-7.90684901e-01,4.55570203e-01,-6.76124323e-01,9.87858237e-01,-3.95075651e-01,5.44195318e-01,3.24748468e-01,1.14825372e+00,6.53827554e-01,4.38696235e-01,3.51334749e-01,4.11487295e-01,-1.78367498e-01,5.92810091e-01,3.39681753e-01,-1.04886530e-01,-1.08636249e-02,1.10043117e-02,-4.64984359e-01,2.55274940e-01,1.01552737e+00,-8.89279887e-01,2.16653243e-02,-1.48925840e-01,-5.48681903e-01,-4.06152158e-01,-4.93907906e-01
271.concoct_part_0,2.85483619e+00,3.23899317e-01,-8.77118555e-01,1.10755527e-01,-5.81671368e-01,-8.00207896e-01,-7.93003374e-01,1.26355325e+00,9.82537598e-01,-4.59237984e-01,5.82490879e-01,1.03813075e+00,1.03839027e-01,7.04457101e-01,3.83631273e-01,-2.40982455e-01,-5.12438391e-01,-1.30758041e-01,7.59563741e-01,-1.02750418e+00,1.92229654e-01,6.95403023e-01,-8.21406934e-01,-2.29966768e-02,1.94278561e-01,-3.81989259e-01,1.24054496e+00,2.57989231e-03,3.65428705e-01,1.83835163e-01,2.21756814e-02,-3.49074004e-01,6.72641537e-01,-3.99073529e-02,-2.00804093e-01,-1.83278143e-01,2.80910228e-01,-1.13668662e-01,-2.86995292e-01,-1.93592696e-01,2.75101883e-01,-1.40569910e-01,-8.80001689e-02,-7.08625131e-01,-2.26305743e-01,3.59377063e-01,1.78584261e-01,8.42770348e-03,4.52684551e-02
272.concoct_part_0,-1.57296079e+00,-1.00170202e+00,6.43308600e-01,-3.08289520e-02,-5.59336053e-01,-3.32006771e-01,-1.93593957e-01,-1.06752162e+00,-1.49644664e+00,-4.87438515e-01,2.67966517e-01,-8.60197301e-01,-3.88737535e-01,-5.74993162e-01,-7.68875213e-01,-7.90506050e-01,2.95454860e-01,-2.24957600e-01,3.27600305e-01,2.41459039e-01,-4.71503313e-01,3.58396043e-01,9.21694825e-01,-3.67737459e-02,-1.08608828e-01,-2.54139954e-01,2.21809340e-01,-3.76968068e-01,2.52622445e-01,1.40927528e-02,5.43470179e-01,4.63004890e-01,-2.58810387e-01,-2.71551890e-01,-9.79604564e-02,8.74545032e-01,-4.31457865e-01,-7.80359299e-01,-2.13732017e-01,3.68942211e-01,2.81950987e-01,4.91199273e-01,-1.15465854e-01,1.26249182e-01,-5.24148604e-01,-2.37131405e-01,-4.00001912e-01,3.33883305e-01,1.07018407e-01
273.concoct_part_0,-2.34354421e+00,-2.37307794e+00,-9.15751210e-01,1.62999440e+00,-1.54500259e-01,2.17768223e+00,1.01600732e-01,-1.46679429e+00,2.90453256e-01,7.72768543e-01,-2.47524277e-02,1.00989893e-01,5.46133144e-01,7.26644920e-01,8.84980549e-01,-2.88575657e-01,-2.55818018e-01,-1.53086767e-01,-5.68985059e-01,-2.34672186e-01,3.83746782e-01,4.61869310e-01,2.96156130e-01,3.35438507e-01,3.49394790e-01,2.08676463e-02,7.03654685e-01,3.01319232e-01,4.21401178e-01,-2.16955414e-01,-3.03112161e-01,1.65657026e-01,6.76091161e-01,-9.54532838e-02,1.15435512e+00,3.19093437e-02,7.21608411e-01,3.45975859e-01,-2.31054642e-02,-2.05422638e-01,1.68295412e-01,-4.21221497e-02,1.48209904e-01,1.09852731e-01,-2.77238178e-01,-1.08669743e-01,1.22723033e-02,2.46757671e-01,-1.28222652e-01
274.concoct_part_0,-2.67136220e+00,-1.66727679e+00,-3.24724451e-01,-3.33177663e-01,-3.44263232e-01,-1.60052826e-01,7.39954007e-02,-2.44288113e-01,5.08043904e-01,-2.15653001e-01,6.89281269e-01,-3.94373807e-01,-7.24826733e-01,2.70292842e-01,1.23571769e-01,-2.78880728e-01,-9.43762670e-02,-7.56723438e-01,6.42577501e-01,1.99527156e-01,6.93756632e-02,1.33096536e-01,5.91898392e-01,-1.54102881e+00,-2.38228211e-01,-3.13304365e-01,-1.00212863e+00,-2.31002982e-01,-1.76560812e-01,-4.90963195e-01,3.35227749e-01,-5.65861125e-01,-1.91644172e-01,-7.31910483e-02,-1.70070953e-01,5.50984025e-01,5.53010775e-02,-3.19276304e-01,2.99704528e-01,2.95847421e-01,-6.54042359e-02,-3.12718689e-01,3.24278303e-01,8.27240444e-02,5.22514443e-01,1.40692390e-01,-1.08175733e-01,-5.15884852e-01,-6.33829656e-01
275.concoct_part_0,4.28226496e+00,-2.24473371e+00,3.45699082e+00,1.16834202e+00,-7.88335898e-01,-2.18585590e-01,-2.47073752e-01,4.07801927e-01,1.23373334e+00,-1.30620739e-01,4.70935065e-01,1.57482310e-02,1.44391468e+00,1.02347583e+00,1.41343102e-01,8.84228672e-02,-5.17753478e-01,5.59182027e-01,3.31824904e-01,7.83106889e-01,9.22475243e-01,-1.53884807e+00,5.00494446e-01,3.10624250e-01,-5.06682189e-03,1.36445978e-01,-1.54613233e-01,-2.83425916e-02,-1.59314661e-02,-2.68559681e-01,1.53550390e+00,2.40116597e-01,1.16922789e-01,-1.50555553e-01,-2.18211661e-01,1.99626814e-01,8.29145554e-01,-1.04443317e-01,1.44319713e-01,-2.67233331e-01,9.28348040e-01,-1.44716332e-01,7.17724695e-01,-4.32944717e-01,7.57934972e-01,3.98617478e-01,-1.93642252e-01,1.81589880e-01,-4.46009797e-02
276.concoct_part_0,4.22701768e-02,2.55742300e+00,1.89357958e-01,6.17269327e-01,1.39818858e+00,-9.81414614e-01,-6.93551917e-01,-1.11500146e+00,2.00459755e-01,-8.15814464e-01,-7.17826621e-01,-7.50164538e-01,-2.93263910e-01,-1.00664681e-01,-9.71382113e-01,-6.43865634e-01,-9.40059332e-01,4.10234470e-01,1.57297594e+00,1.60282711e-01,-1.63839706e-01,6.28939446e-01,-7.18215436e-01,-8.16411563e-01,-4.84279274e-01,1.40387360e+00,7.23429178e-01,4.25766298e-01,-6.02246631e-01,-3.18359368e-01,-4.15117190e-01,7.51412410e-02,-4.67023274e-01,-2.82466297e-02,6.34251496e-02,-7.05334371e-01,1.27591208e+00,-6.78156740e-01,6.12311057e-01,1.52280612e-01,-1.91643856e-01,6.90739072e-01,1.30581993e-01,-1.71175320e-01,-4.15577460e-01,1.43056782e-01,7.43879626e-01,8.44837481e-01,-3.08140474e-01
277.concoct_part_0,8.39354618e+00,-4.30778777e+00,3.76339574e+00,7.81549769e-01,-7.06802019e-01,5.96836341e-01,1.31087583e+00,-1.24614907e-01,2.36111383e-01,-1.09277481e-01,1.35079458e+00,-1.26110811e+00,-8.57575761e-01,-2.02992547e-01,6.19025857e-01,-9.74357963e-03,-1.29480651e-01,1.42712029e-02,2.93144242e-01,4.14535098e-01,2.98955485e-01,-8.54198520e-01,-1.13810260e-01,3.87646093e-01,1.02363919e-01,-5.00879988e-01,2.95097959e-01,2.95985131e-01,-3.41653405e-01,4.10795435e-01,-2.84149523e-01,-3.73555889e-02,-1.86199361e-01,9.29993746e-02,4.55868285e-01,5.99239803e-02,-3.20359279e-01,6.95305008e-01,-1.08778549e-01,-7.27645228e-02,8.32190641e-02,-3.27181779e-01,2.43765993e-01,-2.70578464e-01,5.91899041e-02,-2.34940991e-01,-1.43746499e-01,1.39743981e-01,-1.57990558e-01
278.concoct_part_0,3.10815214e+00,1.50830069e+00,-1.39309403e+00,-3.93632665e-01,1.60037409e+00,-2.93766350e-01,6.06347380e-01,1.91659490e-01,5.44490375e-01,-5.78882961e-01,1.10507243e+00,4.77248030e-01,-2.45635591e-01,7.82676863e-01,1.65698058e-01,1.65473568e+00,-9.79109030e-01,3.35455093e-01,7.30007367e-01,-8.51294066e-01,7.45640830e-01,-5.73751247e-01,1.26628095e+00,2.92463678e-01,1.37331184e-02,1.14753613e+00,-1.74562994e-01,-3.11417042e-01,9.04492464e-02,9.50290962e-01,-5.30067086e-01,3.90602900e-01,2.68143623e-01,-4.15764515e-01,9.94820654e-02,-2.90733384e-01,4.28433204e-01,7.04225985e-01,4.89222133e-01,-3.29129428e-02,-2.57454196e-01,2.57514576e-01,1.79089826e-02,-6.11894671e-01,-1.02808715e+00,-3.39549721e-01,-5.27638693e-01,2.20069582e-01,1.45117027e-01
279.concoct_part_0,1.19084565e+00,1.55615942e-02,3.72642748e-01,-1.69701262e-01,9.62662351e-01,-1.45500699e+00,-1.81691501e-01,-6.54108457e-01,2.66037681e-01,4.68121811e-01,6.72239646e-01,4.80300438e-02,3.30426485e-02,3.07407389e-01,1.44549375e-01,-3.91742993e-01,-8.78191878e-01,-6.23651893e-02,3.91638646e-02,-9.11361329e-01,-3.04058356e-01,-5.89955485e-01,9.54724334e-01,-6.11187642e-01,-4.98859623e-01,4.06599673e-01,-2.20558457e-01,-3.79945190e-01,5.28969909e-01,-2.71961586e-02,4.34214326e-01,4.25994500e-01,7.35564657e-02,-5.56395257e-02,3.21292813e-01,4.48160188e-01,-3.78309111e-01,2.36360847e-01,9.22578750e-01,4.32477407e-01,-6.73474435e-01,5.85943318e-03,-3.06756816e-01,-1.81440212e-01,8.55759542e-01,2.64265538e-01,3.81102814e-01,9.36200850e-01,5.63441626e-01
280.concoct_part_0,-3.09351745e+00,1.65298558e+00,3.29629737e-01,-7.78881020e-01,9.66861110e-01,-1.37720143e+00,-9.00763816e-01,-3.06515721e-03,9.38449979e-01,-9.33855582e-01,-1.76738122e-01,3.40542996e-01,2.16108530e-02,-9.05281656e-01,-7.78926602e-02,-8.48222765e-01,5.98659092e-01,-2.68851720e-01,-2.45597624e-01,1.68639971e+00,3.34945460e-01,-4.51172977e-01,-5.76478606e-01,-2.53732412e-01,5.30728340e-01,2.18632673e-01,-2.47031192e-02,-5.57145467e-01,-3.00940821e-01,9.43437439e-02,1.28512524e-01,-3.32398925e-01,-6.50471630e-02,3.28498140e-01,5.18958398e-01,-2.45286122e-01,-8.16753402e-02,2.34536561e-01,-2.06739488e-01,3.31037543e-01,3.81791138e-01,3.11364485e-01,7.11939010e-02,3.43996261e-01,9.24338121e-02,5.21618201e-01,1.74303997e-01,1.30055243e-01,3.41779639e-01
281.concoct_part_0,7.29768445e+00,-2.77930800e-01,-2.35216706e+00,-5.36405450e-01,2.82067012e-01,-1.48062476e-01,-1.85303281e-01,-1.38794461e+00,-5.39593676e-01,-6.17053434e-01,5.59206294e-01,2.80778187e-01,4.02798019e-01,-4.45105809e-01,8.91860157e-01,2.54751788e-01,5.96968848e-01,-1.20813828e-01,-2.00969181e-01,5.36742373e-01,-1.71071953e-02,1.45628983e-02,6.71835470e-02,1.59968453e-01,-1.65105132e-01,4.07377692e-01,-3.49440222e-01,-9.59367252e-02,-6.16920350e-01,2.13311032e-01,2.37103496e-01,7.70202112e-02,2.49282377e-02,-2.17224679e-01,-3.49644888e-01,1.75222086e-01,-6.68029475e-01,8.68464022e-02,-4.26655851e-02,4.38810084e-02,-2.78021885e-01,-3.88918605e-01,-2.17631706e-01,-1.26337063e-01,1.81882895e-02,1.01993897e-01,9.46821727e-02,-4.77024309e-02,-1.28190338e-01
282.concoct_part_0,4.08822762e+00,6.08076717e-01,6.90955188e-03,-5.80531316e-01,-6.96508467e-01,-1.17838313e+00,3.43032317e-01,3.04755158e-01,1.92852454e-01,1.15248500e+00,6.00434482e-01,-2.42713441e-01,4.70774281e-01,1.19506089e+00,-9.78567326e-01,3.48925947e-01,-2.37882886e-01,-9.96681381e-01,-6.68959412e-01,-3.86192895e-01,-1.61145804e-02,-6.80552703e-02,-2.13341616e-01,-1.70683091e-01,8.01657278e-01,7.82596564e-01,6.26009587e-01,-5.30337332e-01,-2.92568448e-01,-1.04655284e+00,3.90494386e-01,-2.30794273e-01,-8.62706087e-01,8.13515900e-01,8.52653236e-02,3.75338999e-01,-8.31903931e-01,-1.94865771e-01,3.17096934e-02,3.50368601e-01,-1.33112038e-01,6.19089834e-01,2.76005144e-01,-2.77905584e-01,2.58061583e-01,5.43907269e-01,5.12352821e-01,-3.26474722e-01,-4.23185606e-01
283.concoct_part_0,-3.45559539e+00,-1.72978827e-01,1.24167292e-01,-7.65172538e-01,1.44672198e+00,9.58798381e-01,-3.35529825e-01,6.66739326e-01,7.93801554e-01,9.35239086e-01,1.10049692e+00,-3.29280732e-01,7.97532663e-01,-7.77157448e-01,-1.34429605e-01,4.38772778e-01,1.79952498e-01,2.56214179e-01,8.19890695e-01,-1.64466146e-01,-4.21083206e-01,1.32817584e-01,7.16782217e-01,7.48341951e-01,1.24656490e-01,-3.32735472e-01,4.60094767e-01,3.20426765e-01,-3.87013191e-01,-2.55017011e-01,-5.71739164e-02,1.12180545e-01,1.05563410e-02,5.32960370e-01,-4.69369597e-01,1.32703438e-01,3.62782908e-01,6.05512377e-02,-1.66562244e-01,1.60260315e-01,2.16666462e-01,-2.54059977e-01,1.31349280e-01,2.39170677e-01,1.82341919e-01,-6.97654088e-01,2.56626322e-01,-1.08151051e-01,9.82501832e-02
284.concoct_part_0,3.82814883e+00,3.51394944e-01,-8.66418269e-01,3.74328974e-01,1.05302583e+00,1.26402903e-01,-6.64116153e-01,-8.48094507e-01,-1.20844280e-01,1.98471252e-01,4.64979666e-01,-1.04603961e+00,3.82770509e-01,-5.50989358e-01,5.02982029e-01,3.07397775e-02,4.54752051e-01,5.47331800e-01,-7.04248983e-02,1.51096118e-01,-5.94188108e-01,-5.33306909e-01,3.71248877e-01,4.51922550e-02,-1.12108556e-01,4.24286043e-01,2.33702508e-01,-2.06232694e-01,1.64303134e-01,-4.33570385e-03,-1.98130372e-01,6.69507689e-03,1.11409955e-01,-8.48850974e-02,-3.35394875e-01,-8.07109306e-01,1.28733833e-01,-4.30446880e-01,3.28202505e-01,-1.14579373e-01,-8.36569603e-01,4.32645838e-01,1.97648178e-01,1.02713229e-03,-2.26842367e-01,1.17061262e-01,9.28638637e-02,-3.89643076e-02,4.06005853e-02
