5.25747262e-02,7.39316874e-02,4.87219676e-02,1.99511060e-02,9.67079632e-02,9.18737059e-02,5.05193446e-02,3.16831057e-02,4.54783881e-02,7.41012182e-02,-1.79873205e-02,-7.93304495e-03,3.34509904e-02,6.30713044e-02,-1.16261048e-01,-2.73550930e-02,9.12995678e-02,7.12757188e-02,6.23225393e-02,3.19756008e-02,1.26032151e-01,3.86231472e-02,3.16587791e-02,1.89081320e-02,2.28506538e-02,-1.03257293e-02,-2.50268928e-02,2.25457613e-02,3.95011563e-02,-1.47334324e-01,-3.09983348e-02,4.29313008e-02,1.64840174e-02,-5.42945875e-03,9.90856329e-02,2.89098859e-02,1.06637754e-02,2.07999844e-03,5.33374887e-03,-6.89173180e-02,-9.06924169e-02,1.21141539e-02,3.95641576e-02,-1.55429158e-01,-8.25183581e-02,3.07637656e-02,6.05516442e-03,-1.21188421e-02,1.23332052e-01,1.75553620e-02,1.80738341e-02,-1.08296443e-01,-5.77119630e-02,-1.67032527e-01,-1.45992409e-01,6.96531493e-03,-1.69867116e-01,-6.77875665e-02,1.11327762e-01,8.70170792e-02,7.20997592e-02,9.42515480e-02,3.72652482e-02,2.61299609e-02,8.54380829e-02,4.16199011e-02,4.81148480e-02,4.86343552e-02,-9.90652434e-02,-5.45229924e-04,1.38701707e-01,1.43211662e-01,5.38062414e-02,3.13634054e-02,7.60851657e-03,3.41010397e-02,-6.53723401e-03,-2.78796777e-02,2.91584325e-02,-1.27914409e-01,-3.07074827e-02,-1.05119616e-02,-2.18997056e-02,-2.43369253e-02,-4.16437185e-02,-7.33325090e-03,-5.65489347e-02,-1.05904490e-01,-2.04441014e-03,-1.65551252e-01,-1.14229634e-01,-1.58623558e-04,-2.38224522e-02,-1.57013459e-02,-9.60259810e-03,-1.21848500e-01,-1.82069135e-01,-1.76769772e-01,-1.70006852e-01,-6.96449213e-02,4.20999634e-04,-2.53799889e-02,-3.26428589e-02,-9.20789199e-02,-6.30820898e-02,-5.65904675e-02,-1.39443120e-01,-6.46503904e-02,3.35915138e-02,-9.93426193e-04,-2.44039771e-02,-5.55332417e-02,-6.45173286e-02,-1.60914130e-01,-6.93208176e-02,-3.26356673e-02,-5.46766342e-02,-7.15372740e-02,-1.34468057e-01,-2.12760202e-01,-1.17502092e-01,-5.55455712e-02,-5.43844051e-02,-1.94953877e-01,-1.51323043e-01,-2.18050444e-01,-4.17241477e-03,-5.12108073e-02,-4.79516145e-02,-1.42225545e-01,6.87033088e-02,-5.69616402e-02,-1.51408911e-01,-1.71616427e-01,-1.23500429e-01,-1.62736911e-01,-0.00000000e+00
2.30354716e-01,1.77778207e-01,9.54038641e-02,8.68219854e-02,1.45783569e-01,1.92797109e-01,3.27112998e-02,5.84282647e-02,-1.37547216e-02,-3.01979525e-03,-6.16572267e-02,-1.31893668e-02,4.67686854e-02,-1.87733060e-02,1.50198825e-01,-1.45090492e-02,1.27076561e-01,1.17154871e-01,7.63399303e-05,3.62249142e-02,1.36996449e-01,6.50427590e-02,4.55149422e-02,-1.92381061e-02,4.97834061e-04,-4.61617681e-02,-4.22396286e-02,-1.91334106e-02,-2.10007309e-02,8.11047683e-02,1.31442015e-02,-3.42963479e-02,-1.17024836e-01,-6.32356175e-02,-1.53891764e-02,-7.99205409e-02,-9.01060736e-02,-6.69525583e-02,-1.06406610e-01,-8.48237778e-02,-1.05027062e-01,-8.35646701e-02,-1.15557675e-01,2.36017622e-02,-9.51477836e-02,5.79258472e-02,-8.64009568e-02,-2.08624008e-02,-5.79483869e-03,-1.00626059e-01,-7.40646991e-02,1.17612004e-01,1.14305459e-01,8.32918887e-02,7.90503169e-02,-9.77374668e-02,5.30405685e-02,-5.14385843e-02,1.73019697e-01,-6.53140830e-03,5.62145310e-02,1.13262364e-01,2.87959030e-02,2.17706642e-02,-2.11068170e-02,-5.33780723e-02,-3.56903257e-02,-5.27957348e-03,1.11411993e-01,-5.51536066e-02,1.59777618e-01,5.68438931e-02,2.83661831e-02,1.10359038e-01,8.53951661e-02,2.51190881e-02,1.07478066e-02,2.40409839e-02,-1.05869640e-02,1.16864624e-01,4.02157620e-02,-1.22456485e-01,-4.81649554e-02,-8.06990157e-02,-1.79084139e-02,-1.37919011e-02,-3.87159206e-02,-7.75326077e-02,-4.90426123e-02,5.95807119e-02,-7.21323380e-02,-1.27771916e-01,-1.03742817e-01,-1.11844697e-01,-8.58253010e-02,1.17210980e-02,6.87769400e-02,2.83450571e-02,1.43110594e-01,6.85706580e-02,-1.04046090e-01,-5.91888040e-03,-9.75146944e-02,-1.29539853e-02,-7.83226062e-02,-1.13749529e-01,1.10123675e-01,-8.42685909e-02,-1.17150249e-01,-2.91715910e-02,-5.38642536e-03,-8.79126982e-02,-8.83439680e-02,4.39365056e-02,1.29063993e-02,-4.10931352e-02,-1.28349731e-01,1.14383126e-01,-8.94348542e-03,5.44872660e-02,-8.16730807e-03,-1.35544491e-01,-1.42954854e-01,7.34664405e-02,-3.19973143e-02,6.92301898e-02,-7.40401350e-02,-7.03852517e-02,-1.75648894e-01,3.39783918e-02,-5.80786436e-02,-1.92250443e-01,1.58251471e-03,1.63195382e-01,-5.77697151e-02,1.28506733e-01,0.00000000e+00
1.33869638e-01,5.61257637e-02,7.28135541e-02,1.10792746e-02,-3.60622180e-03,4.82131104e-02,3.88549736e-03,-1.91248244e-02,-4.10854969e-02,-5.28588976e-02,3.50804898e-02,7.03909800e-03,-1.67050078e-02,-6.35917633e-02,-1.84483049e-01,-4.74218207e-03,-8.23623137e-03,-6.18985915e-03,-3.14717403e-02,-4.91437219e-02,-3.63890653e-02,7.04462362e-03,-6.92311236e-03,-2.23858259e-02,-8.02779983e-03,1.74049491e-02,1.48745349e-02,-4.35091488e-02,-5.23604899e-02,-2.07373074e-01,7.17414296e-02,-4.13473230e-02,-3.84908703e-02,-3.19491921e-02,-9.31478928e-02,3.01335084e-03,-3.92729024e-02,2.37404901e-02,-3.21204446e-02,1.38706080e-01,6.05882861e-02,-3.43772239e-02,-7.08693534e-02,-1.34989637e-01,6.46822755e-02,1.22911817e-02,-6.67337001e-03,4.11836435e-03,-9.98655947e-02,-2.42971162e-02,-5.48509313e-02,-2.50764905e-01,-1.78523953e-01,-8.50721801e-02,-9.91775592e-02,-6.85816044e-02,-1.13851688e-01,9.21350187e-02,1.54053305e-02,-8.53149239e-02,-8.39195477e-02,-4.78918781e-03,-3.07972012e-03,-4.85365633e-02,-8.63729206e-02,-2.39828975e-02,-1.03931991e-01,-1.98055631e-02,-2.36761531e-01,-5.98429167e-02,-2.50207294e-02,-8.69685345e-02,-7.80285105e-02,7.29943695e-02,6.34609676e-02,-2.23359079e-02,1.35160038e-02,2.93143483e-02,-2.60105439e-02,-1.60936079e-01,1.01691703e-01,-2.58797466e-02,4.46659398e-03,5.45051426e-02,5.05589517e-02,5.05530985e-02,1.33177878e-01,4.90907704e-02,2.62805901e-02,-4.13233969e-02,8.41037548e-02,-4.90479525e-02,-3.78679414e-02,-2.04820615e-02,-2.95024445e-02,-1.85789726e-01,-4.88832839e-02,-1.00604130e-01,2.79829424e-02,2.24151711e-01,-5.01573258e-02,-3.60250213e-02,-3.99300649e-02,-2.50203358e-02,5.30668376e-02,-2.57042395e-02,-1.21278650e-01,9.55644007e-03,-1.12695889e-01,-4.62798071e-02,-4.22108774e-02,4.79081102e-02,1.19378528e-02,-1.27584417e-01,1.13703395e-01,6.41235555e-02,-1.09215699e-02,2.76023345e-01,1.71528841e-01,2.00126517e-02,1.17104977e-01,1.02243313e-02,-1.99488291e-02,5.69812436e-02,4.09930313e-02,5.60763699e-02,-2.97907464e-02,5.68293237e-02,2.46242878e-02,-1.41082570e-01,-1.40352999e-01,-1.39388608e-02,-1.77700249e-01,1.91399608e-01,6.40244885e-02,1.64595538e-01,0.00000000e+00
9.06425941e-02,5.27802871e-02,3.67503043e-02,7.58215443e-02,-3.20394357e-02,2.37437402e-02,7.90954643e-02,3.41444383e-02,-2.58002392e-02,3.84433833e-02,-4.29915795e-02,2.94083551e-03,1.14468030e-01,4.10351677e-02,5.43585231e-02,4.25614562e-02,-4.92849700e-02,-6.38054963e-02,-7.77026815e-02,-4.29407060e-02,-6.17433644e-02,9.98870137e-02,6.10431835e-03,-5.74706729e-03,4.72367915e-02,2.47933482e-03,7.31617196e-02,-2.79797049e-02,-8.43572080e-02,-3.51431206e-02,-1.07246452e-01,-1.63299223e-03,-5.35446530e-02,-1.15924216e-02,-3.89627969e-02,7.16110899e-02,1.78158155e-02,-9.88899148e-02,-4.64446235e-02,-5.83707907e-02,-4.79077425e-02,6.94023917e-02,-1.27182067e-01,-1.64730394e-02,-1.89396452e-03,1.24822546e-01,8.50239587e-02,1.10457559e-01,-2.61676228e-02,5.97331646e-02,-2.05364510e-02,2.21710207e-02,-2.21812365e-02,3.67967971e-03,1.69499658e-02,5.54423484e-02,2.80240813e-02,-1.95419107e-02,-2.96954537e-02,-8.49508830e-02,-1.15175953e-02,-1.08116963e-01,8.79521305e-03,-7.11591984e-02,-1.23279597e-01,-1.57880526e-01,-9.92544793e-02,4.65196133e-02,-4.93971124e-02,-5.30871373e-02,-5.11669219e-02,-8.88977817e-02,9.81816002e-04,1.40613423e-01,5.26915990e-02,5.99631206e-02,7.70589086e-02,1.51316223e-01,6.03702998e-02,4.90246977e-02,-3.57970821e-03,5.46620936e-03,8.21940277e-02,1.42301444e-01,1.01818337e-01,-1.53702503e-02,-4.50872611e-03,8.38668820e-02,1.94915671e-01,1.15571491e-01,1.21191552e-01,2.62110826e-02,-1.03721409e-02,6.79524531e-02,-7.99063686e-02,-2.00813576e-02,1.81776806e-02,2.90924004e-02,-4.79019345e-02,-8.51913876e-02,-4.44036076e-02,4.07070643e-02,5.94348945e-04,-4.50620746e-01,-8.99309753e-02,-4.51950974e-02,1.05150310e-02,-8.22210186e-03,-9.43774904e-02,-2.79577019e-02,1.37965607e-01,2.00190816e-02,1.34780474e-01,8.93747053e-02,-4.56760582e-03,-1.27838326e-01,4.12033301e-02,-1.07204591e-01,-2.22604368e-02,-2.17348918e-02,-2.50047267e-01,1.07700725e-01,5.07714939e-02,-2.24224352e-02,1.65775313e-02,-3.11411419e-02,1.15484652e-02,1.03975885e-02,-1.02121697e-03,1.84783462e-02,-2.80960600e-01,-5.72264629e-02,-1.93802652e-02,-1.22422213e-01,-7.50798709e-02,-1.61432363e-01,-0.00000000e+00
1.45731838e-01,4.12372540e-02,3.28004657e-02,3.71984233e-02,-4.12974175e-02,5.81518040e-02,1.62452237e-02,-6.58091818e-02,-8.35950660e-02,1.30411195e-02,-9.01978179e-02,4.64152927e-02,7.49491350e-02,7.20872243e-03,4.78362039e-02,-5.29254091e-02,-6.52991669e-02,-1.26521400e-01,-1.57134987e-02,-6.47707932e-02,-1.44918494e-02,-9.21254161e-03,-8.96773010e-02,-7.10187466e-02,6.93453251e-03,-6.30293239e-02,-8.93320418e-03,-5.31997977e-02,-4.85088553e-02,-1.05431889e-01,-1.14883891e-01,-6.69169638e-02,-4.70583665e-02,-1.54696185e-02,2.87592122e-02,1.27348636e-01,2.24308952e-02,-8.95484303e-02,-4.14382439e-02,-2.35858612e-02,-1.23427537e-02,4.47610741e-02,1.36402360e-01,1.50929844e-01,-1.94454809e-02,8.63262714e-02,8.92119604e-02,1.54472905e-01,1.10183601e-01,4.13921887e-02,-3.41977272e-02,-4.12449087e-02,5.98332260e-02,-3.14657242e-02,1.72903131e-01,-4.20225556e-02,-6.49353258e-02,-4.99454056e-02,7.17716887e-02,-3.75100515e-02,4.88252148e-02,-8.05135357e-02,-3.79036233e-02,-1.27826705e-01,1.15971328e-03,-7.09451623e-03,9.92190140e-02,6.00548581e-02,-3.82392829e-02,-8.61416787e-02,1.22266964e-01,1.14246788e-01,-1.06689786e-02,7.61176661e-02,-2.77613592e-02,-6.21502872e-03,-5.53380686e-02,1.71031900e-02,-5.03873918e-02,-7.48750701e-02,-8.90382926e-02,-5.48798241e-02,7.23071467e-02,1.29676483e-01,6.08252909e-02,-5.57814856e-02,-3.22887430e-02,-2.77235749e-02,6.27248812e-02,1.13543626e-01,-5.41577614e-02,-2.57233757e-02,2.49117889e-02,-2.15748928e-02,-8.45193510e-02,-1.26603216e-01,-1.20136568e-01,4.42235928e-02,-1.01696423e-01,-8.36330477e-02,-7.94308207e-02,-5.81683817e-02,-8.37738983e-02,2.05972058e-01,-1.10645964e-01,2.63825065e-03,4.45240086e-02,-5.56601858e-02,2.20258498e-02,5.24125831e-02,3.15072431e-02,2.56377349e-02,1.29639987e-01,-1.36815386e-02,1.19583227e-02,-7.59248905e-02,2.35782239e-02,1.19315571e-01,3.46551353e-02,7.55572715e-02,1.30128070e-01,3.65723156e-02,6.38071901e-02,1.09758090e-01,2.26883999e-01,-2.54602346e-02,-4.13560233e-02,-2.69127478e-02,2.13125108e-02,7.34533607e-02,3.52750974e-01,-2.93306349e-02,-1.00894095e-01,-6.03637151e-02,3.02370999e-01,-1.19499482e-01,0.00000000e+00
-2.33652514e-01,-1.57152406e-01,-1.17732860e-01,-3.35886345e-02,-6.78736432e-02,-6.40831202e-02,-3.35822672e-02,-8.66576892e-02,-1.05279602e-01,4.55505042e-03,-2.32865979e-03,-4.81402265e-02,3.68277509e-03,-5.79338820e-04,5.93822828e-02,1.67110317e-01,-5.97866651e-02,-1.22638073e-01,-6.35183907e-02,2.58135296e-02,-1.20330373e-03,1.34762285e-02,-1.11587870e-01,-8.81905971e-02,-5.70275940e-03,-1.89882495e-02,-9.61099310e-02,-8.44920567e-02,-1.22544197e-01,-8.77367198e-02,-3.69168771e-02,-1.35500762e-01,-4.89870790e-02,-1.56508578e-02,2.92199867e-02,9.02050958e-04,-3.43191059e-02,-6.47914779e-02,9.50337767e-02,6.44941666e-02,-4.85245242e-02,-8.99754650e-02,-8.98402997e-02,-6.19983084e-02,-1.90893503e-02,3.46585455e-02,-8.08490766e-02,8.72123220e-02,6.39631963e-02,-8.21191297e-02,3.53491262e-02,-2.80431553e-02,1.49002554e-01,7.73249289e-02,3.12854527e-02,1.05081348e-01,1.12198605e-01,2.39100994e-01,-7.66329198e-02,2.77455119e-02,1.44293967e-01,-6.89653478e-02,-4.21783276e-02,-4.61215601e-02,-5.72388115e-02,5.02177335e-02,3.96701545e-02,5.11220129e-02,5.27537507e-02,1.41433472e-01,8.60129845e-03,9.39186146e-02,8.37322100e-02,-6.53040984e-02,-1.62945844e-01,2.06446406e-02,1.02005326e-01,-4.69681569e-02,-6.40766465e-02,-1.33270438e-01,-5.04521354e-02,1.39245619e-02,4.97412869e-02,-3.17822684e-02,-2.65650405e-02,-2.93061271e-02,7.13613111e-02,-3.89894409e-02,-1.01526274e-01,-7.47190602e-02,-5.13477649e-02,-1.06338857e-01,-1.43160175e-02,-1.33190986e-01,-6.45873738e-02,-1.09756650e-01,-4.66535009e-02,-9.81504548e-02,-6.72824150e-02,1.04072331e-02,-1.17644718e-01,5.57174691e-02,-1.01615331e-01,-2.01345092e-01,5.49758992e-02,-6.44057362e-02,2.09317531e-02,1.52313657e-01,3.19680575e-02,1.50996072e-01,1.18630415e-01,9.24428616e-02,5.10935028e-02,1.56322063e-02,5.26258600e-02,-2.02871871e-02,8.74804300e-02,1.26363116e-01,5.34102575e-02,5.14376123e-04,-6.14980507e-02,-1.58123061e-01,-1.33141016e-01,-8.91688816e-03,-9.33438458e-02,-3.22840164e-02,1.90524460e-03,-4.64413053e-02,-9.53100866e-02,7.97466957e-02,7.50278740e-02,-1.51284161e-01,-5.27156116e-02,8.67808860e-02,-1.33220280e-01,6.41242994e-02,0.00000000e+00
-1.63624589e-01,-8.07050480e-02,-8.52648576e-02,-3.44432198e-02,-2.02838837e-02,-4.59744933e-02,-6.35647737e-02,-3.54286626e-02,-4.47480780e-02,-3.85353486e-02,-1.19470684e-01,-3.82941568e-02,-4.22939550e-02,3.58709397e-02,-5.44356504e-02,-4.05046504e-02,-3.66089389e-02,-2.09611212e-02,-3.74183837e-02,-5.17596874e-02,3.64041704e-02,-9.96152893e-02,-4.51783941e-02,-7.49137135e-02,-8.94584632e-02,-7.55316055e-02,1.48489144e-02,-3.56836186e-02,-3.09228702e-03,-4.55140290e-02,-1.05993316e-01,-1.95785411e-02,-6.40999550e-02,-1.22762595e-01,1.34107048e-02,-9.05324852e-02,-1.28001535e-01,-7.06024993e-02,-3.38292574e-02,-1.77890788e-01,-9.82081694e-02,7.42526565e-02,4.98143492e-02,-5.29118265e-02,-1.15529855e-01,-1.25703359e-01,-8.99221678e-02,-1.61000322e-01,1.49692058e-02,-3.84406894e-03,-7.23273748e-02,-5.37441594e-02,-6.47757937e-02,-6.93927962e-02,-4.84658790e-02,-3.07619491e-02,-2.81502984e-02,-6.51051936e-02,-6.08205993e-02,-8.73771144e-02,-1.23088628e-02,-1.19108751e-02,-1.26888091e-01,-3.48805523e-02,-2.91432082e-02,-6.49577178e-02,-3.32771376e-02,-6.34304348e-02,-6.21258414e-02,-2.92021139e-02,5.57310091e-03,-2.52148173e-02,-2.92418103e-02,-1.29246791e-01,-6.77505371e-02,-6.73838397e-02,-1.27556751e-01,-5.46101836e-03,-1.01459275e-02,-2.95414911e-02,-5.53289628e-02,-1.37161681e-01,-1.70067655e-01,-2.54246654e-01,-2.43166954e-01,-6.54432433e-02,-1.01661186e-01,-8.54903096e-02,4.24714519e-02,-1.65543087e-02,-6.76582139e-02,-2.40540436e-03,-1.44155339e-01,-5.12492702e-02,-8.18551961e-02,-1.95686853e-02,-5.18062761e-02,-1.81776592e-02,-5.72576791e-02,-1.59135855e-01,1.51811593e-03,4.88890873e-02,-1.36875916e-04,-2.16498948e-01,-1.06855558e-01,2.84281218e-02,-6.18764581e-02,-1.05709513e-02,3.65484445e-02,-1.56146691e-02,-3.43950195e-02,-7.91236128e-02,3.59573391e-02,-3.43970622e-02,-1.14594282e-01,-2.78896507e-02,-3.25051892e-02,-9.08240260e-02,-7.70241291e-03,9.06825852e-02,6.89453438e-03,1.20111766e-01,1.10256367e-01,1.18483398e-01,1.47173112e-01,6.80408519e-02,-6.74192185e-02,-1.66275659e-01,-2.02880498e-03,-3.68830759e-02,-1.78370895e-01,2.68551473e-02,2.43438419e-02,1.10440080e-01,2.41078151e-01,1.12780629e-01,-0.00000000e+00
8.74386813e-02,2.07378991e-02,4.87882628e-02,-7.81816074e-03,-2.86933451e-02,1.74228363e-02,-5.43415546e-02,1.37824283e-02,7.33718565e-02,-5.45103595e-03,7.23289324e-02,5.85703361e-02,-3.81321839e-02,-6.66688984e-03,-3.48501283e-02,-5.52242763e-02,-2.99493227e-02,-5.85759315e-02,-3.01072454e-03,-1.04628863e-01,-2.27876859e-02,-3.40837723e-02,-2.21939273e-02,3.65588082e-03,-6.75222637e-02,-4.67398570e-02,-5.31231801e-02,-4.73491919e-02,-3.07035167e-02,8.99795853e-03,-9.69331255e-02,3.03053079e-02,1.23499847e-01,3.48611635e-02,-8.02983205e-02,-2.58354897e-03,1.50484125e-02,3.16953353e-03,-7.90057578e-03,1.48751178e-01,5.45481422e-02,4.92196830e-03,5.51633187e-02,5.29165314e-02,8.87834013e-02,-4.27287498e-02,-1.58248494e-01,-8.32423632e-02,-1.95259192e-02,-1.46743651e-01,5.93205944e-02,6.20664507e-02,-1.12164130e-01,-1.18607339e-01,4.05588973e-02,-8.26874605e-02,-1.51638896e-01,3.74364114e-02,2.22670249e-02,4.11950440e-02,-6.60080787e-02,-7.88326566e-02,-5.04305141e-02,-3.97586263e-02,3.04614581e-02,-9.35466727e-03,4.90603451e-02,-1.55805934e-01,-7.86154065e-02,-1.25928508e-01,1.06585273e-01,7.71176664e-02,-1.14602120e-01,9.74270574e-03,2.52690725e-02,3.73441683e-02,2.47002885e-02,1.12617250e-02,5.77374856e-03,6.53078022e-02,-6.12100341e-02,1.40539613e-01,-3.59540490e-02,-8.31322114e-02,-3.87666688e-02,-7.52165950e-02,3.03548927e-02,1.43990138e-02,-9.04028834e-02,-1.68476931e-02,-4.72616443e-02,-5.72084530e-02,5.33225299e-03,-9.63066467e-02,1.10255020e-01,1.64926710e-01,-2.46666622e-03,1.20374635e-01,-1.56451466e-01,1.87227499e-02,3.01695696e-02,-8.92206328e-03,-1.89467268e-02,-3.21524463e-01,1.66432214e-01,1.60571910e-01,2.86861579e-04,6.04687036e-02,-7.36297456e-02,-1.98624047e-01,-3.34455906e-02,-1.96796973e-02,-2.51779869e-02,1.10042529e-01,-4.51695741e-02,2.38526751e-02,-5.58984437e-02,1.68711022e-01,1.41463701e-01,6.54344957e-02,-1.10647621e-02,-8.17856685e-02,-6.25268575e-02,-5.71168845e-02,5.06575039e-02,-5.56553215e-02,7.48126750e-02,-4.52989745e-02,-1.33464497e-01,2.95098341e-02,1.49860804e-01,-1.65162504e-01,2.48139960e-01,-2.34030252e-02,5.89607473e-03,-2.37814180e-01,-0.00000000e+00
2.19665723e-02,-2.15495011e-02,3.24777096e-02,4.99432177e-03,-9.21299577e-02,3.10765324e-02,-2.19699468e-02,8.22639111e-03,5.56191817e-02,9.65373202e-02,8.10889399e-03,2.58872106e-02,2.77137458e-02,5.13164199e-02,2.01006744e-02,-3.59726589e-02,-1.46747964e-01,-1.57419336e-01,-9.93689316e-02,-8.46992405e-02,-8.84182722e-02,-2.06654825e-02,1.10788210e-02,-4.93469791e-02,-1.74287455e-02,-9.28045646e-02,-1.29972805e-01,-5.10106395e-02,-3.66534577e-02,-5.18751969e-02,-2.52727678e-02,1.41210414e-02,8.17157006e-03,8.45269342e-02,1.13863693e-02,6.71607303e-02,1.44896841e-01,3.83471872e-02,1.70325373e-02,-7.36245882e-02,-8.80499165e-02,-3.92308624e-02,1.12119684e-01,-8.26985098e-02,-1.09167351e-01,6.47925445e-02,3.80900038e-02,9.03119616e-02,-3.98501998e-03,7.52247124e-02,7.09062377e-02,2.18392331e-02,5.07135701e-02,-2.54471361e-02,-4.93640359e-02,-6.47419591e-02,-7.42695141e-04,-8.66373977e-02,-1.93561463e-02,-1.56846332e-02,-3.88377287e-02,-1.88121056e-01,-9.71793978e-02,-1.24648857e-01,-8.38727620e-02,-9.67313133e-02,-9.19995889e-02,3.46715524e-04,-6.41766910e-02,-6.83686102e-02,8.53006530e-02,1.23560896e-02,-2.21994250e-02,3.18889019e-02,6.08151407e-03,1.06380467e-01,-2.07857279e-02,-6.17983230e-02,5.03337638e-02,5.53164605e-02,1.51641497e-02,2.22347831e-02,1.22290163e-01,-3.22740956e-02,9.94233495e-02,8.48116034e-03,-9.89004498e-02,-1.89033473e-01,-7.47883806e-02,-9.94041828e-02,-1.95542440e-01,4.95068792e-02,5.52415802e-02,-2.11414820e-02,6.51630428e-02,1.62554998e-01,1.34508760e-02,-1.00123983e-01,4.75895379e-02,3.88419456e-02,9.58618127e-02,7.71364458e-02,-8.79887234e-02,1.65524526e-01,5.77773235e-02,1.63234223e-02,1.14874783e-01,8.40804716e-02,4.97314559e-03,6.06885633e-02,3.70051640e-02,-8.40431889e-02,-3.87506157e-02,9.46258666e-02,1.60035094e-01,7.13437475e-02,-3.20422603e-02,5.88808855e-02,-1.26029072e-01,-1.95677435e-01,1.56908156e-01,-7.85316588e-02,-4.01204262e-02,-6.58941177e-02,-1.26075656e-01,-7.93678584e-02,8.29768615e-02,-7.45780044e-02,-4.76546849e-03,-5.02835308e-03,-3.67828342e-01,-7.39086191e-03,8.63607979e-02,3.77261515e-02,1.68024088e-01,8.05434748e-02,0.00000000e+00
9.06795903e-02,7.97724538e-02,-3.12809527e-03,6.63664961e-03,7.23003301e-02,5.29643008e-02,-1.82670905e-02,4.09461424e-03,-2.15326504e-02,3.75010616e-02,-6.15350048e-02,-8.46600959e-02,2.01009593e-02,6.33577256e-02,-4.86470681e-02,6.95763056e-03,5.89944907e-02,6.90198675e-02,4.47505602e-02,3.15729730e-02,1.08540289e-01,-4.33505690e-02,-1.67218475e-03,-5.24292962e-02,3.98773937e-02,1.76066311e-02,-3.34419289e-02,-4.59685988e-02,-2.14312630e-02,8.74639281e-02,-9.33819071e-02,2.67484058e-03,-1.73771456e-02,3.74855739e-02,1.19125500e-01,1.31581859e-01,6.71717992e-02,-1.21670711e-01,6.18464758e-02,4.69409648e-02,-3.11765305e-02,-1.16879951e-02,2.79191317e-02,-9.75888827e-02,-3.90986265e-02,-4.17078634e-03,3.36000004e-02,5.48525457e-02,1.79673793e-01,1.54821158e-01,4.68224183e-02,7.83059726e-02,-1.23750392e-01,-9.97364510e-03,-1.32061523e-01,7.42441678e-02,6.83058272e-02,1.11413182e-01,8.45570914e-02,8.80234997e-03,5.46141557e-02,1.03141627e-01,2.17856748e-02,3.68668505e-03,3.00366564e-02,7.91729426e-02,-1.84702628e-04,5.37775127e-02,3.15433361e-02,8.27323877e-02,6.36274847e-02,7.27682095e-02,6.81700356e-02,2.18630251e-02,-5.34858857e-03,-8.95782498e-02,2.97916629e-03,-2.51988963e-02,-3.30199411e-02,1.61085849e-01,-7.55171876e-02,-9.71894367e-02,-4.33159402e-02,7.89819972e-03,7.98455874e-03,-4.13152367e-02,2.05066366e-01,5.85167893e-02,2.39285510e-02,-7.69896155e-02,6.90492831e-02,1.51262506e-02,5.26098072e-04,4.83926558e-02,-3.75243841e-02,2.41846488e-01,1.34149613e-01,1.78429080e-03,-6.07743680e-02,8.52814213e-02,-1.25292580e-02,-2.57652327e-02,-3.07307618e-02,-2.48014526e-01,-9.62829871e-02,-8.35991767e-02,-7.29390875e-03,5.02599319e-02,1.19508242e-01,8.17716054e-02,2.15618185e-03,5.38751755e-02,9.33854871e-04,1.21008709e-01,9.73776215e-03,-9.09056163e-02,1.03471005e-01,1.90979253e-01,9.53493739e-02,-6.14612559e-02,3.03471611e-01,7.65091704e-02,5.01048164e-02,-5.93200610e-02,-7.52809202e-02,4.98494191e-02,-7.55559165e-02,3.03186774e-02,6.98253734e-02,-1.32650970e-01,2.02923561e-02,2.92083141e-01,1.34908434e-01,7.22426675e-02,1.26943729e-01,-3.63199665e-03,-0.00000000e+00
